index k seed graph algorithm obj_func
0 8192 1 as-skitter int_OrigAlph_RecMSecfennelapprosqrt8R1 9073586
0 8192 1 citationCiteseer int_OrigAlph_RecMSecfennelapprosqrt8R1 888972
0 8192 1 coAuthorsCiteseer int_OrigAlph_RecMSecfennelapprosqrt8R1 355455
0 8192 1 com-youtube int_OrigAlph_RecMSecfennelapprosqrt8R1 2295684
0 8192 1 del23 int_OrigAlph_RecMSecfennelapprosqrt8R1 10507365
0 8192 1 delaunay_n22 int_OrigAlph_RecMSecfennelapprosqrt8R1 5314604
0 8192 1 G3_circuit int_OrigAlph_RecMSecfennelapprosqrt8R1 1184848
0 8192 1 in-2004 int_OrigAlph_RecMSecfennelapprosqrt8R1 9987511
0 8192 1 rgg23 int_OrigAlph_RecMSecfennelapprosqrt8R1 8625416
0 8192 1 rgg_n_2_22_s0 int_OrigAlph_RecMSecfennelapprosqrt8R1 4804211
0 8192 1 roadNet-CA int_OrigAlph_RecMSecfennelapprosqrt8R1 621521
0 8192 1 roadNet-PA int_OrigAlph_RecMSecfennelapprosqrt8R1 376971
0 8192 1 roadNet-TX int_OrigAlph_RecMSecfennelapprosqrt8R1 456144
0 8192 1 soc-flixster int_OrigAlph_RecMSecfennelapprosqrt8R1 6645312
0 8192 1 soc-lastfm int_OrigAlph_RecMSecfennelapprosqrt8R1 3794673
0 8192 1 soc-pokec int_OrigAlph_RecMSecfennelapprosqrt8R1 19475493
0 8192 1 wiki-Talk int_OrigAlph_RecMSecfennelapprosqrt8R1 4452112
0 8192 1 wiki-topcats int_OrigAlph_RecMSecfennelapprosqrt8R1 23304151
0 832 1 amazon0312 int_OrigAlph_RecMSecfennelapprosqrt8R1 935978
0 832 1 amazon0505 int_OrigAlph_RecMSecfennelapprosqrt8R1 983422
0 832 1 amazon0601 int_OrigAlph_RecMSecfennelapprosqrt8R1 962779
0 832 1 as-skitter int_OrigAlph_RecMSecfennelapprosqrt8R1 7736341
0 832 1 citationCiteseer int_OrigAlph_RecMSecfennelapprosqrt8R1 770290
0 832 1 coAuthorsCiteseer int_OrigAlph_RecMSecfennelapprosqrt8R1 206644
0 832 1 com-youtube int_OrigAlph_RecMSecfennelapprosqrt8R1 2158395
0 832 1 del23 int_OrigAlph_RecMSecfennelapprosqrt8R1 10911744
0 832 1 delaunay_n22 int_OrigAlph_RecMSecfennelapprosqrt8R1 5497902
0 832 1 G3_circuit int_OrigAlph_RecMSecfennelapprosqrt8R1 635593
0 832 1 in-2004 int_OrigAlph_RecMSecfennelapprosqrt8R1 7166530
0 832 1 rgg23 int_OrigAlph_RecMSecfennelapprosqrt8R1 4725234
0 832 1 rgg_n_2_22_s0 int_OrigAlph_RecMSecfennelapprosqrt8R1 2639762
0 832 1 roadNet-CA int_OrigAlph_RecMSecfennelapprosqrt8R1 605776
0 832 1 roadNet-PA int_OrigAlph_RecMSecfennelapprosqrt8R1 351616
0 832 1 roadNet-TX int_OrigAlph_RecMSecfennelapprosqrt8R1 440684
0 832 1 soc-flixster int_OrigAlph_RecMSecfennelapprosqrt8R1 6478535
0 832 1 soc-lastfm int_OrigAlph_RecMSecfennelapprosqrt8R1 3502440
0 832 1 soc-pokec int_OrigAlph_RecMSecfennelapprosqrt8R1 17618363
0 832 1 wiki-Talk int_OrigAlph_RecMSecfennelapprosqrt8R1 4370202
0 832 1 wiki-topcats int_OrigAlph_RecMSecfennelapprosqrt8R1 21346344
0 896 1 amazon0312 int_OrigAlph_RecMSecfennelapprosqrt8R1 917809
0 896 1 amazon0505 int_OrigAlph_RecMSecfennelapprosqrt8R1 966596
0 896 1 amazon0601 int_OrigAlph_RecMSecfennelapprosqrt8R1 957422
0 896 1 as-skitter int_OrigAlph_RecMSecfennelapprosqrt8R1 7788404
0 896 1 citationCiteseer int_OrigAlph_RecMSecfennelapprosqrt8R1 765445
0 896 1 coAuthorsCiteseer int_OrigAlph_RecMSecfennelapprosqrt8R1 199950
0 896 1 com-youtube int_OrigAlph_RecMSecfennelapprosqrt8R1 2137217
0 896 1 del23 int_OrigAlph_RecMSecfennelapprosqrt8R1 10459941
0 896 1 delaunay_n22 int_OrigAlph_RecMSecfennelapprosqrt8R1 5270520
0 896 1 G3_circuit int_OrigAlph_RecMSecfennelapprosqrt8R1 632935
0 896 1 in-2004 int_OrigAlph_RecMSecfennelapprosqrt8R1 7326708
0 896 1 rgg23 int_OrigAlph_RecMSecfennelapprosqrt8R1 4655594
0 896 1 rgg_n_2_22_s0 int_OrigAlph_RecMSecfennelapprosqrt8R1 2652698
0 896 1 roadNet-CA int_OrigAlph_RecMSecfennelapprosqrt8R1 604787
0 896 1 roadNet-PA int_OrigAlph_RecMSecfennelapprosqrt8R1 351079
0 896 1 roadNet-TX int_OrigAlph_RecMSecfennelapprosqrt8R1 440137
0 896 1 soc-flixster int_OrigAlph_RecMSecfennelapprosqrt8R1 6417287
0 896 1 soc-lastfm int_OrigAlph_RecMSecfennelapprosqrt8R1 3510598
0 896 1 soc-pokec int_OrigAlph_RecMSecfennelapprosqrt8R1 17588210
0 896 1 wiki-Talk int_OrigAlph_RecMSecfennelapprosqrt8R1 4373003
0 896 1 wiki-topcats int_OrigAlph_RecMSecfennelapprosqrt8R1 21382570
0 960 1 amazon0312 int_OrigAlph_RecMSecfennelapprosqrt8R1 944779
0 960 1 amazon0505 int_OrigAlph_RecMSecfennelapprosqrt8R1 994499
0 960 1 amazon0601 int_OrigAlph_RecMSecfennelapprosqrt8R1 978010
0 960 1 as-skitter int_OrigAlph_RecMSecfennelapprosqrt8R1 7814628
0 960 1 citationCiteseer int_OrigAlph_RecMSecfennelapprosqrt8R1 775639
0 960 1 coAuthorsCiteseer int_OrigAlph_RecMSecfennelapprosqrt8R1 209647
0 960 1 com-youtube int_OrigAlph_RecMSecfennelapprosqrt8R1 2163532
0 960 1 del23 int_OrigAlph_RecMSecfennelapprosqrt8R1 10861789
0 960 1 delaunay_n22 int_OrigAlph_RecMSecfennelapprosqrt8R1 5473450
0 960 1 G3_circuit int_OrigAlph_RecMSecfennelapprosqrt8R1 637653
0 960 1 in-2004 int_OrigAlph_RecMSecfennelapprosqrt8R1 7355368
0 960 1 rgg23 int_OrigAlph_RecMSecfennelapprosqrt8R1 4870392
0 960 1 rgg_n_2_22_s0 int_OrigAlph_RecMSecfennelapprosqrt8R1 2655084
0 960 1 roadNet-CA int_OrigAlph_RecMSecfennelapprosqrt8R1 605955
0 960 1 roadNet-PA int_OrigAlph_RecMSecfennelapprosqrt8R1 352010
0 960 1 roadNet-TX int_OrigAlph_RecMSecfennelapprosqrt8R1 440830
0 960 1 soc-flixster int_OrigAlph_RecMSecfennelapprosqrt8R1 6434752
0 960 1 soc-lastfm int_OrigAlph_RecMSecfennelapprosqrt8R1 3537930
0 960 1 soc-pokec int_OrigAlph_RecMSecfennelapprosqrt8R1 17693105
0 960 1 wiki-Talk int_OrigAlph_RecMSecfennelapprosqrt8R1 4377274
0 960 1 wiki-topcats int_OrigAlph_RecMSecfennelapprosqrt8R1 21452129
0 1024 1 amazon0312 int_RecMSecfennelapprosqrt16R1 1186128
0 1024 1 amazon0505 int_RecMSecfennelapprosqrt16R1 1243137
0 1024 1 amazon0601 int_RecMSecfennelapprosqrt16R1 1236505
0 1024 1 as-skitter int_RecMSecfennelapprosqrt16R1 8146164
0 1024 1 citationCiteseer int_RecMSecfennelapprosqrt16R1 779989
0 1024 1 coAuthorsCiteseer int_RecMSecfennelapprosqrt16R1 228087
0 1024 1 com-youtube int_RecMSecfennelapprosqrt16R1 2208195
0 1024 1 del23 int_RecMSecfennelapprosqrt16R1 10417591
0 1024 1 delaunay_n22 int_RecMSecfennelapprosqrt16R1 5249759
0 1024 1 G3_circuit int_RecMSecfennelapprosqrt16R1 601200
0 1024 1 in-2004 int_RecMSecfennelapprosqrt16R1 7061035
0 1024 1 rgg23 int_RecMSecfennelapprosqrt16R1 3236211
0 1024 1 rgg_n_2_22_s0 int_RecMSecfennelapprosqrt16R1 1806144
0 1024 1 roadNet-CA int_RecMSecfennelapprosqrt16R1 605352
0 1024 1 roadNet-PA int_RecMSecfennelapprosqrt16R1 351766
0 1024 1 roadNet-TX int_RecMSecfennelapprosqrt16R1 440814
0 1024 1 soc-flixster int_RecMSecfennelapprosqrt16R1 7103932
0 1024 1 soc-lastfm int_RecMSecfennelapprosqrt16R1 3639335
0 1024 1 soc-pokec int_RecMSecfennelapprosqrt16R1 18668683
0 1024 1 wiki-Talk int_RecMSecfennelapprosqrt16R1 4407340
0 1024 1 wiki-topcats int_RecMSecfennelapprosqrt16R1 21026901
0 1088 1 amazon0312 int_RecMSecfennelapprosqrt16R1 1198547
0 1088 1 amazon0505 int_RecMSecfennelapprosqrt16R1 1254397
0 1088 1 amazon0601 int_RecMSecfennelapprosqrt16R1 1245350
0 1088 1 as-skitter int_RecMSecfennelapprosqrt16R1 8204019
0 1088 1 citationCiteseer int_RecMSecfennelapprosqrt16R1 783486
0 1088 1 coAuthorsCiteseer int_RecMSecfennelapprosqrt16R1 227213
0 1088 1 com-youtube int_RecMSecfennelapprosqrt16R1 2214595
0 1088 1 del23 int_RecMSecfennelapprosqrt16R1 10418539
0 1088 1 delaunay_n22 int_RecMSecfennelapprosqrt16R1 5249411
0 1088 1 G3_circuit int_RecMSecfennelapprosqrt16R1 611953
0 1088 1 in-2004 int_RecMSecfennelapprosqrt16R1 7074633
0 1088 1 rgg23 int_RecMSecfennelapprosqrt16R1 3361306
0 1088 1 rgg_n_2_22_s0 int_RecMSecfennelapprosqrt16R1 1864180
0 1088 1 roadNet-CA int_RecMSecfennelapprosqrt16R1 605291
0 1088 1 roadNet-PA int_RecMSecfennelapprosqrt16R1 351730
0 1088 1 roadNet-TX int_RecMSecfennelapprosqrt16R1 440871
0 1088 1 soc-flixster int_RecMSecfennelapprosqrt16R1 7124080
0 1088 1 soc-lastfm int_RecMSecfennelapprosqrt16R1 3653774
0 1088 1 soc-pokec int_RecMSecfennelapprosqrt16R1 18782130
0 1088 1 wiki-Talk int_RecMSecfennelapprosqrt16R1 4418377
0 1088 1 wiki-topcats int_RecMSecfennelapprosqrt16R1 21058522
0 1152 1 amazon0312 int_RecMSecfennelapprosqrt16R1 1202475
0 1152 1 amazon0505 int_RecMSecfennelapprosqrt16R1 1257152
0 1152 1 amazon0601 int_RecMSecfennelapprosqrt16R1 1252961
0 1152 1 as-skitter int_RecMSecfennelapprosqrt16R1 8208794
0 1152 1 citationCiteseer int_RecMSecfennelapprosqrt16R1 784972
0 1152 1 coAuthorsCiteseer int_RecMSecfennelapprosqrt16R1 228496
0 1152 1 com-youtube int_RecMSecfennelapprosqrt16R1 2211499
0 1152 1 del23 int_RecMSecfennelapprosqrt16R1 10419131
0 1152 1 delaunay_n22 int_RecMSecfennelapprosqrt16R1 5250541
0 1152 1 G3_circuit int_RecMSecfennelapprosqrt16R1 625689
0 1152 1 in-2004 int_RecMSecfennelapprosqrt16R1 7212220
0 1152 1 rgg23 int_RecMSecfennelapprosqrt16R1 3395024
0 1152 1 rgg_n_2_22_s0 int_RecMSecfennelapprosqrt16R1 1876641
0 1152 1 roadNet-CA int_RecMSecfennelapprosqrt16R1 605382
0 1152 1 roadNet-PA int_RecMSecfennelapprosqrt16R1 351922
0 1152 1 roadNet-TX int_RecMSecfennelapprosqrt16R1 440936
0 1152 1 soc-flixster int_RecMSecfennelapprosqrt16R1 7078522
0 1152 1 soc-lastfm int_RecMSecfennelapprosqrt16R1 3664845
0 1152 1 soc-pokec int_RecMSecfennelapprosqrt16R1 18780546
0 1152 1 wiki-Talk int_RecMSecfennelapprosqrt16R1 4418957
0 1152 1 wiki-topcats int_RecMSecfennelapprosqrt16R1 21073300
0 1216 1 amazon0312 int_RecMSecfennelapprosqrt16R1 1205943
0 1216 1 amazon0505 int_RecMSecfennelapprosqrt16R1 1257947
0 1216 1 amazon0601 int_RecMSecfennelapprosqrt16R1 1253553
0 1216 1 as-skitter int_RecMSecfennelapprosqrt16R1 8206072
0 1216 1 citationCiteseer int_RecMSecfennelapprosqrt16R1 789257
0 1216 1 coAuthorsCiteseer int_RecMSecfennelapprosqrt16R1 231477
0 1216 1 com-youtube int_RecMSecfennelapprosqrt16R1 2216400
0 1216 1 del23 int_RecMSecfennelapprosqrt16R1 10419755
0 1216 1 delaunay_n22 int_RecMSecfennelapprosqrt16R1 5250567
0 1216 1 G3_circuit int_RecMSecfennelapprosqrt16R1 628822
0 1216 1 in-2004 int_RecMSecfennelapprosqrt16R1 7248198
0 1216 1 rgg23 int_RecMSecfennelapprosqrt16R1 3412817
0 1216 1 rgg_n_2_22_s0 int_RecMSecfennelapprosqrt16R1 1887662
0 1216 1 roadNet-CA int_RecMSecfennelapprosqrt16R1 605483
0 1216 1 roadNet-PA int_RecMSecfennelapprosqrt16R1 352156
0 1216 1 roadNet-TX int_RecMSecfennelapprosqrt16R1 440959
0 1216 1 soc-flixster int_RecMSecfennelapprosqrt16R1 7134043
0 1216 1 soc-lastfm int_RecMSecfennelapprosqrt16R1 3692325
0 1216 1 soc-pokec int_RecMSecfennelapprosqrt16R1 18843041
0 1216 1 wiki-Talk int_RecMSecfennelapprosqrt16R1 4423101
0 1216 1 wiki-topcats int_RecMSecfennelapprosqrt16R1 21209100
0 1280 1 amazon0312 int_RecMSecfennelapprosqrt16R1 1204111
0 1280 1 amazon0505 int_RecMSecfennelapprosqrt16R1 1261773
0 1280 1 amazon0601 int_RecMSecfennelapprosqrt16R1 1253708
0 1280 1 as-skitter int_RecMSecfennelapprosqrt16R1 8234722
0 1280 1 citationCiteseer int_RecMSecfennelapprosqrt16R1 792226
0 1280 1 coAuthorsCiteseer int_RecMSecfennelapprosqrt16R1 234238
0 1280 1 com-youtube int_RecMSecfennelapprosqrt16R1 2222687
0 1280 1 del23 int_RecMSecfennelapprosqrt16R1 10419467
0 1280 1 delaunay_n22 int_RecMSecfennelapprosqrt16R1 5250879
0 1280 1 G3_circuit int_RecMSecfennelapprosqrt16R1 637734
0 1280 1 in-2004 int_RecMSecfennelapprosqrt16R1 7307960
0 1280 1 rgg23 int_RecMSecfennelapprosqrt16R1 3443165
0 1280 1 rgg_n_2_22_s0 int_RecMSecfennelapprosqrt16R1 1916644
0 1280 1 roadNet-CA int_RecMSecfennelapprosqrt16R1 605566
0 1280 1 roadNet-PA int_RecMSecfennelapprosqrt16R1 352437
0 1280 1 roadNet-TX int_RecMSecfennelapprosqrt16R1 441066
0 1280 1 soc-flixster int_RecMSecfennelapprosqrt16R1 7112224
0 1280 1 soc-lastfm int_RecMSecfennelapprosqrt16R1 3688434
0 1280 1 soc-pokec int_RecMSecfennelapprosqrt16R1 18874708
0 1280 1 wiki-Talk int_RecMSecfennelapprosqrt16R1 4429477
0 1280 1 wiki-topcats int_RecMSecfennelapprosqrt16R1 21240975
0 128 1 amazon0312 int_RecMSecfennelapprosqrt16R1 967002
0 128 1 amazon0505 int_RecMSecfennelapprosqrt16R1 995758
0 128 1 amazon0601 int_RecMSecfennelapprosqrt16R1 935026
0 128 1 as-skitter int_RecMSecfennelapprosqrt16R1 7083923
0 128 1 citationCiteseer int_RecMSecfennelapprosqrt16R1 655857
0 128 1 coAuthorsCiteseer int_RecMSecfennelapprosqrt16R1 166149
0 128 1 com-youtube int_RecMSecfennelapprosqrt16R1 1968670
0 128 1 del23 int_RecMSecfennelapprosqrt16R1 10351779
0 128 1 delaunay_n22 int_RecMSecfennelapprosqrt16R1 5215402
0 128 1 G3_circuit int_RecMSecfennelapprosqrt16R1 447704
0 128 1 in-2004 int_RecMSecfennelapprosqrt16R1 4192623
0 128 1 rgg23 int_RecMSecfennelapprosqrt16R1 2561094
0 128 1 rgg_n_2_22_s0 int_RecMSecfennelapprosqrt16R1 1415967
0 128 1 roadNet-CA int_RecMSecfennelapprosqrt16R1 602642
0 128 1 roadNet-PA int_RecMSecfennelapprosqrt16R1 348816
0 128 1 roadNet-TX int_RecMSecfennelapprosqrt16R1 438580
0 128 1 soc-flixster int_RecMSecfennelapprosqrt16R1 6611541
0 128 1 soc-lastfm int_RecMSecfennelapprosqrt16R1 3178471
0 128 1 soc-pokec int_RecMSecfennelapprosqrt16R1 15005351
0 128 1 wiki-Talk int_RecMSecfennelapprosqrt16R1 4004369
0 128 1 wiki-topcats int_RecMSecfennelapprosqrt16R1 18441662
0 1344 1 amazon0312 int_RecMSecfennelapprosqrt16R1 1210939
0 1344 1 amazon0505 int_RecMSecfennelapprosqrt16R1 1270816
0 1344 1 amazon0601 int_RecMSecfennelapprosqrt16R1 1265330
0 1344 1 as-skitter int_RecMSecfennelapprosqrt16R1 8273948
0 1344 1 citationCiteseer int_RecMSecfennelapprosqrt16R1 794409
0 1344 1 coAuthorsCiteseer int_RecMSecfennelapprosqrt16R1 233531
0 1344 1 com-youtube int_RecMSecfennelapprosqrt16R1 2225017
0 1344 1 del23 int_RecMSecfennelapprosqrt16R1 10420186
0 1344 1 delaunay_n22 int_RecMSecfennelapprosqrt16R1 5250762
0 1344 1 G3_circuit int_RecMSecfennelapprosqrt16R1 656844
0 1344 1 in-2004 int_RecMSecfennelapprosqrt16R1 7376585
0 1344 1 rgg23 int_RecMSecfennelapprosqrt16R1 3517734
0 1344 1 rgg_n_2_22_s0 int_RecMSecfennelapprosqrt16R1 1954516
0 1344 1 roadNet-CA int_RecMSecfennelapprosqrt16R1 605567
0 1344 1 roadNet-PA int_RecMSecfennelapprosqrt16R1 352543
0 1344 1 roadNet-TX int_RecMSecfennelapprosqrt16R1 441024
0 1344 1 soc-flixster int_RecMSecfennelapprosqrt16R1 7112909
0 1344 1 soc-lastfm int_RecMSecfennelapprosqrt16R1 3695054
0 1344 1 soc-pokec int_RecMSecfennelapprosqrt16R1 18972881
0 1344 1 wiki-Talk int_RecMSecfennelapprosqrt16R1 4431642
0 1344 1 wiki-topcats int_RecMSecfennelapprosqrt16R1 21291775
0 1408 1 amazon0312 int_RecMSecfennelapprosqrt16R1 1214772
0 1408 1 amazon0505 int_RecMSecfennelapprosqrt16R1 1267531
0 1408 1 amazon0601 int_RecMSecfennelapprosqrt16R1 1268101
0 1408 1 as-skitter int_RecMSecfennelapprosqrt16R1 8311179
0 1408 1 citationCiteseer int_RecMSecfennelapprosqrt16R1 796380
0 1408 1 coAuthorsCiteseer int_RecMSecfennelapprosqrt16R1 236315
0 1408 1 com-youtube int_RecMSecfennelapprosqrt16R1 2232056
0 1408 1 del23 int_RecMSecfennelapprosqrt16R1 10420456
0 1408 1 delaunay_n22 int_RecMSecfennelapprosqrt16R1 5251361
0 1408 1 G3_circuit int_RecMSecfennelapprosqrt16R1 661784
0 1408 1 in-2004 int_RecMSecfennelapprosqrt16R1 7437874
0 1408 1 rgg23 int_RecMSecfennelapprosqrt16R1 3537783
0 1408 1 rgg_n_2_22_s0 int_RecMSecfennelapprosqrt16R1 1988551
0 1408 1 roadNet-CA int_RecMSecfennelapprosqrt16R1 605695
0 1408 1 roadNet-PA int_RecMSecfennelapprosqrt16R1 352661
0 1408 1 roadNet-TX int_RecMSecfennelapprosqrt16R1 441195
0 1408 1 soc-flixster int_RecMSecfennelapprosqrt16R1 7139016
0 1408 1 soc-lastfm int_RecMSecfennelapprosqrt16R1 3718436
0 1408 1 soc-pokec int_RecMSecfennelapprosqrt16R1 18921977
0 1408 1 wiki-Talk int_RecMSecfennelapprosqrt16R1 4432028
0 1408 1 wiki-topcats int_RecMSecfennelapprosqrt16R1 21311189
0 1472 1 amazon0312 int_RecMSecfennelapprosqrt16R1 1224014
0 1472 1 amazon0505 int_RecMSecfennelapprosqrt16R1 1271789
0 1472 1 amazon0601 int_RecMSecfennelapprosqrt16R1 1275009
0 1472 1 as-skitter int_RecMSecfennelapprosqrt16R1 8316685
0 1472 1 citationCiteseer int_RecMSecfennelapprosqrt16R1 799068
0 1472 1 coAuthorsCiteseer int_RecMSecfennelapprosqrt16R1 237583
0 1472 1 com-youtube int_RecMSecfennelapprosqrt16R1 2233617
0 1472 1 del23 int_RecMSecfennelapprosqrt16R1 10420952
0 1472 1 delaunay_n22 int_RecMSecfennelapprosqrt16R1 5251088
0 1472 1 G3_circuit int_RecMSecfennelapprosqrt16R1 661932
0 1472 1 in-2004 int_RecMSecfennelapprosqrt16R1 7458832
0 1472 1 rgg23 int_RecMSecfennelapprosqrt16R1 3625384
0 1472 1 rgg_n_2_22_s0 int_RecMSecfennelapprosqrt16R1 2003180
0 1472 1 roadNet-CA int_RecMSecfennelapprosqrt16R1 605640
0 1472 1 roadNet-PA int_RecMSecfennelapprosqrt16R1 353037
0 1472 1 roadNet-TX int_RecMSecfennelapprosqrt16R1 441239
0 1472 1 soc-flixster int_RecMSecfennelapprosqrt16R1 7138765
0 1472 1 soc-lastfm int_RecMSecfennelapprosqrt16R1 3723775
0 1472 1 soc-pokec int_RecMSecfennelapprosqrt16R1 18970181
0 1472 1 wiki-Talk int_RecMSecfennelapprosqrt16R1 4439600
0 1472 1 wiki-topcats int_RecMSecfennelapprosqrt16R1 21335141
0 1536 1 amazon0312 int_RecMSecfennelapprosqrt16R1 1220855
0 1536 1 amazon0505 int_RecMSecfennelapprosqrt16R1 1276696
0 1536 1 amazon0601 int_RecMSecfennelapprosqrt16R1 1269405
0 1536 1 as-skitter int_RecMSecfennelapprosqrt16R1 8322648
0 1536 1 citationCiteseer int_RecMSecfennelapprosqrt16R1 801628
0 1536 1 coAuthorsCiteseer int_RecMSecfennelapprosqrt16R1 241574
0 1536 1 com-youtube int_RecMSecfennelapprosqrt16R1 2233873
0 1536 1 del23 int_RecMSecfennelapprosqrt16R1 10420765
0 1536 1 delaunay_n22 int_RecMSecfennelapprosqrt16R1 5251611
0 1536 1 G3_circuit int_RecMSecfennelapprosqrt16R1 660449
0 1536 1 in-2004 int_RecMSecfennelapprosqrt16R1 7524887
0 1536 1 rgg23 int_RecMSecfennelapprosqrt16R1 3592576
0 1536 1 rgg_n_2_22_s0 int_RecMSecfennelapprosqrt16R1 2000602
0 1536 1 roadNet-CA int_RecMSecfennelapprosqrt16R1 605933
0 1536 1 roadNet-PA int_RecMSecfennelapprosqrt16R1 353138
0 1536 1 roadNet-TX int_RecMSecfennelapprosqrt16R1 441373
0 1536 1 soc-flixster int_RecMSecfennelapprosqrt16R1 7125330
0 1536 1 soc-lastfm int_RecMSecfennelapprosqrt16R1 3730293
0 1536 1 soc-pokec int_RecMSecfennelapprosqrt16R1 19012584
0 1536 1 wiki-Talk int_RecMSecfennelapprosqrt16R1 4445447
0 1536 1 wiki-topcats int_RecMSecfennelapprosqrt16R1 21446991
0 1600 1 amazon0312 int_RecMSecfennelapprosqrt16R1 1225482
0 1600 1 amazon0505 int_RecMSecfennelapprosqrt16R1 1282072
0 1600 1 amazon0601 int_RecMSecfennelapprosqrt16R1 1277396
0 1600 1 as-skitter int_RecMSecfennelapprosqrt16R1 8347293
0 1600 1 citationCiteseer int_RecMSecfennelapprosqrt16R1 802974
0 1600 1 coAuthorsCiteseer int_RecMSecfennelapprosqrt16R1 239469
0 1600 1 com-youtube int_RecMSecfennelapprosqrt16R1 2236804
0 1600 1 del23 int_RecMSecfennelapprosqrt16R1 10421673
0 1600 1 delaunay_n22 int_RecMSecfennelapprosqrt16R1 5251699
0 1600 1 G3_circuit int_RecMSecfennelapprosqrt16R1 668927
0 1600 1 in-2004 int_RecMSecfennelapprosqrt16R1 7572029
0 1600 1 rgg23 int_RecMSecfennelapprosqrt16R1 3656649
0 1600 1 rgg_n_2_22_s0 int_RecMSecfennelapprosqrt16R1 2043254
0 1600 1 roadNet-CA int_RecMSecfennelapprosqrt16R1 605867
0 1600 1 roadNet-PA int_RecMSecfennelapprosqrt16R1 353086
0 1600 1 roadNet-TX int_RecMSecfennelapprosqrt16R1 441363
0 1600 1 soc-flixster int_RecMSecfennelapprosqrt16R1 7143979
0 1600 1 soc-lastfm int_RecMSecfennelapprosqrt16R1 3738626
0 1600 1 soc-pokec int_RecMSecfennelapprosqrt16R1 19069976
0 1600 1 wiki-Talk int_RecMSecfennelapprosqrt16R1 4444859
0 1600 1 wiki-topcats int_RecMSecfennelapprosqrt16R1 21470266
0 1664 1 amazon0312 int_RecMSecfennelapprosqrt16R1 1234313
0 1664 1 amazon0505 int_RecMSecfennelapprosqrt16R1 1288083
0 1664 1 amazon0601 int_RecMSecfennelapprosqrt16R1 1284612
0 1664 1 as-skitter int_RecMSecfennelapprosqrt16R1 8339869
0 1664 1 citationCiteseer int_RecMSecfennelapprosqrt16R1 804858
0 1664 1 coAuthorsCiteseer int_RecMSecfennelapprosqrt16R1 242543
0 1664 1 com-youtube int_RecMSecfennelapprosqrt16R1 2238946
0 1664 1 del23 int_RecMSecfennelapprosqrt16R1 10421734
0 1664 1 delaunay_n22 int_RecMSecfennelapprosqrt16R1 5251672
0 1664 1 G3_circuit int_RecMSecfennelapprosqrt16R1 674024
0 1664 1 in-2004 int_RecMSecfennelapprosqrt16R1 7605315
0 1664 1 rgg23 int_RecMSecfennelapprosqrt16R1 3729800
0 1664 1 rgg_n_2_22_s0 int_RecMSecfennelapprosqrt16R1 2057124
0 1664 1 roadNet-CA int_RecMSecfennelapprosqrt16R1 606073
0 1664 1 roadNet-PA int_RecMSecfennelapprosqrt16R1 353680
0 1664 1 roadNet-TX int_RecMSecfennelapprosqrt16R1 441520
0 1664 1 soc-flixster int_RecMSecfennelapprosqrt16R1 7156537
0 1664 1 soc-lastfm int_RecMSecfennelapprosqrt16R1 3748256
0 1664 1 soc-pokec int_RecMSecfennelapprosqrt16R1 19099762
0 1664 1 wiki-Talk int_RecMSecfennelapprosqrt16R1 4450504
0 1664 1 wiki-topcats int_RecMSecfennelapprosqrt16R1 21470955
0 1728 1 amazon0312 int_RecMSecfennelapprosqrt16R1 1234191
0 1728 1 amazon0505 int_RecMSecfennelapprosqrt16R1 1286989
0 1728 1 amazon0601 int_RecMSecfennelapprosqrt16R1 1287909
0 1728 1 as-skitter int_RecMSecfennelapprosqrt16R1 8391074
0 1728 1 citationCiteseer int_RecMSecfennelapprosqrt16R1 807135
0 1728 1 coAuthorsCiteseer int_RecMSecfennelapprosqrt16R1 245747
0 1728 1 com-youtube int_RecMSecfennelapprosqrt16R1 2241122
0 1728 1 del23 int_RecMSecfennelapprosqrt16R1 10422663
0 1728 1 delaunay_n22 int_RecMSecfennelapprosqrt16R1 5252011
0 1728 1 G3_circuit int_RecMSecfennelapprosqrt16R1 679218
0 1728 1 in-2004 int_RecMSecfennelapprosqrt16R1 7730892
0 1728 1 rgg23 int_RecMSecfennelapprosqrt16R1 3767476
0 1728 1 rgg_n_2_22_s0 int_RecMSecfennelapprosqrt16R1 2059038
0 1728 1 roadNet-CA int_RecMSecfennelapprosqrt16R1 606114
0 1728 1 roadNet-PA int_RecMSecfennelapprosqrt16R1 353594
0 1728 1 roadNet-TX int_RecMSecfennelapprosqrt16R1 441466
0 1728 1 soc-flixster int_RecMSecfennelapprosqrt16R1 7164855
0 1728 1 soc-lastfm int_RecMSecfennelapprosqrt16R1 3752959
0 1728 1 soc-pokec int_RecMSecfennelapprosqrt16R1 19084379
0 1728 1 wiki-Talk int_RecMSecfennelapprosqrt16R1 4449263
0 1728 1 wiki-topcats int_RecMSecfennelapprosqrt16R1 21497986
0 1792 1 amazon0312 int_RecMSecfennelapprosqrt16R1 1237781
0 1792 1 amazon0505 int_RecMSecfennelapprosqrt16R1 1290695
0 1792 1 amazon0601 int_RecMSecfennelapprosqrt16R1 1285719
0 1792 1 as-skitter int_RecMSecfennelapprosqrt16R1 8394835
0 1792 1 citationCiteseer int_RecMSecfennelapprosqrt16R1 809785
0 1792 1 coAuthorsCiteseer int_RecMSecfennelapprosqrt16R1 247609
0 1792 1 com-youtube int_RecMSecfennelapprosqrt16R1 2246956
